Address,Sell Price,Sell Date,Last Sell Price,Last Sell Date,Auction,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Car,Suburb,Suburb_Code
93 Patullos Road,"440,000",Mar 2020,,,,,,653,,3,2,1,Lara,16
3/89 Flinders Avenue,"347,500",Mar 2020,"237,000",Feb 2010,,320,Nov 2019,190,,2,1,1,Lara,16
7 Allister Court,"500,000",Mar 2020,"292,000",Dec 2011,,310,Oct 2012,618,,3,1,1,Lara,16
52 Bates Road,"550,000",Mar 2020,"322,000",Aug 2009,,330,Oct 2012,661,,3,2,1,Lara,16
1 Bloom Place,"265,000",Mar 2020,,,,,,447,,,,,Lara,16
49 Country Gardens Drive,"677,000",Mar 2020,"392,500",Oct 2008,,,,887,237,4,2,2,Lara,16
91b McClelland Avenue,"410,000",Feb 2020,,,,,,,,,,,Lara,16
11 Florence Street,"745,000",Feb 2020,"282,000",Jul 2014,,,,693,,3,1,2,Lara,16
91A McClelland Avenue,"200,000",Feb 2020,,,,,,,,,,,Lara,16
91B McClleland Avenue,"410,000",Feb 2020,,,,,,398,,3,1,1,Lara,16
9 Haydn Street,"830,000",Feb 2020,"168,000",May 1990,,345,May 2014,"3,060",,4,1,2,Lara,16
27 Grand Lakes Way,"720,000",Feb 2020,"156,000",Sep 2008,,,,625,,4,2,2,Lara,16
4/26 Buckingham Street,"455,000",Feb 2020,"260,000",Aug 2004,,,,458,,,,,Lara,16
5 Rennie Street,"605,000",25 Feb 2020,"115,000",Dec 2001,1.0,,,598,156,3,2,1,Lara,16
40 Moorhen Drive,"566,500",25 Feb 2020,"155,000",Jul 2009,1.0,395,May 2014,643,,4,2,2,Lara,16
26 Stephenson Street,"580,000",Feb 2020,"322,000",Jun 2007,,,,688,,3,2,2,Lara,16
64-66 Blackbird Circuit,"650,000",22 Feb 2020,"453,500",Dec 2011,1.0,,,953,,4,2,2,Lara,16
25 Westlakes Boulevard,"895,000",22 Feb 2020,"252,000",Feb 2012,1.0,,,713,,,,,Lara,16
8 Wheat Court,"535,000",Feb 2020,"340,000",May 2012,,420,Feb 2019,524,,3,2,3,Lara,16
6 Newcomen Court,"487,800",Feb 2020,"105,000",Jun 1998,,440,Apr 2020,647,,3,2,1,Lara,16
9 Haydn Street,"830,000",Feb 2020,"168,000",May 1990,,345,May 2014,"3,060",,4,1,2,Lara,16
27 Grand Lakes Way,"720,000",Feb 2020,"156,000",Sep 2008,,,,625,,4,2,2,Lara,16
4/26 Buckingham Street,"455,000",Feb 2020,"260,000",Aug 2004,,,,458,,,,,Lara,16
5 Rennie Street,"605,000",25 Feb 2020,"115,000",Dec 2001,1.0,,,598,156,3,2,1,Lara,16
40 Moorhen Drive,"566,500",25 Feb 2020,"155,000",Jul 2009,1.0,395,May 2014,643,,4,2,2,Lara,16
26 Stephenson Street,"580,000",Feb 2020,"322,000",Jun 2007,,,,688,,3,2,2,Lara,16
64-66 Blackbird Circuit,"650,000",22 Feb 2020,"453,500",Dec 2011,1.0,,,953,,4,2,2,Lara,16
25 Westlakes Boulevard,"895,000",22 Feb 2020,"252,000",Feb 2012,1.0,,,713,,,,,Lara,16
8 Wheat Court,"535,000",Feb 2020,"340,000",May 2012,,420,Feb 2019,524,,3,2,3,Lara,16
6 Newcomen Court,"487,800",Feb 2020,"105,000",Jun 1998,,440,Apr 2020,647,,3,2,1,Lara,16
9 Haydn Street,"830,000",Feb 2020,"168,000",May 1990,,345,May 2014,"3,060",,4,1,2,Lara,16
27 Grand Lakes Way,"720,000",Feb 2020,"156,000",Sep 2008,,,,625,,4,2,2,Lara,16
4/26 Buckingham Street,"455,000",Feb 2020,"260,000",Aug 2004,,,,458,,,,,Lara,16
5 Rennie Street,"605,000",25 Feb 2020,"115,000",Dec 2001,1.0,,,598,156,3,2,1,Lara,16
40 Moorhen Drive,"566,500",25 Feb 2020,"155,000",Jul 2009,1.0,395,May 2014,643,,4,2,2,Lara,16
26 Stephenson Street,"580,000",Feb 2020,"322,000",Jun 2007,,,,688,,3,2,2,Lara,16
64-66 Blackbird Circuit,"650,000",22 Feb 2020,"453,500",Dec 2011,1.0,,,953,,4,2,2,Lara,16
25 Westlakes Boulevard,"895,000",22 Feb 2020,"252,000",Feb 2012,1.0,,,713,,,,,Lara,16
8 Wheat Court,"535,000",Feb 2020,"340,000",May 2012,,420,Feb 2019,524,,3,2,3,Lara,16
6 Newcomen Court,"487,800",Feb 2020,"105,000",Jun 1998,,440,Apr 2020,647,,3,2,1,Lara,16
9 Haydn Street,"830,000",Feb 2020,"168,000",May 1990,,345,May 2014,"3,060",,4,1,2,Lara,16
27 Grand Lakes Way,"720,000",Feb 2020,"156,000",Sep 2008,,,,625,,4,2,2,Lara,16
4/26 Buckingham Street,"455,000",Feb 2020,"260,000",Aug 2004,,,,458,,,,,Lara,16
5 Rennie Street,"605,000",25 Feb 2020,"115,000",Dec 2001,1.0,,,598,156,3,2,1,Lara,16
40 Moorhen Drive,"566,500",25 Feb 2020,"155,000",Jul 2009,1.0,395,May 2014,643,,4,2,2,Lara,16
26 Stephenson Street,"580,000",Feb 2020,"322,000",Jun 2007,,,,688,,3,2,2,Lara,16
64-66 Blackbird Circuit,"650,000",22 Feb 2020,"453,500",Dec 2011,1.0,,,953,,4,2,2,Lara,16
25 Westlakes Boulevard,"895,000",22 Feb 2020,"252,000",Feb 2012,1.0,,,713,,,,,Lara,16
8 Wheat Court,"535,000",Feb 2020,"340,000",May 2012,,420,Feb 2019,524,,3,2,3,Lara,16
6 Newcomen Court,"487,800",Feb 2020,"105,000",Jun 1998,,440,Apr 2020,647,,3,2,1,Lara,16
9 Haydn Street,"830,000",Feb 2020,"168,000",May 1990,,345,May 2014,"3,060",,4,1,2,Lara,16
27 Grand Lakes Way,"720,000",Feb 2020,"156,000",Sep 2008,,,,625,,4,2,2,Lara,16
4/26 Buckingham Street,"455,000",Feb 2020,"260,000",Aug 2004,,,,458,,,,,Lara,16
5 Rennie Street,"605,000",25 Feb 2020,"115,000",Dec 2001,1.0,,,598,156,3,2,1,Lara,16
40 Moorhen Drive,"566,500",25 Feb 2020,"155,000",Jul 2009,1.0,395,May 2014,643,,4,2,2,Lara,16
26 Stephenson Street,"580,000",Feb 2020,"322,000",Jun 2007,,,,688,,3,2,2,Lara,16
64-66 Blackbird Circuit,"650,000",22 Feb 2020,"453,500",Dec 2011,1.0,,,953,,4,2,2,Lara,16
25 Westlakes Boulevard,"895,000",22 Feb 2020,"252,000",Feb 2012,1.0,,,713,,,,,Lara,16
8 Wheat Court,"535,000",Feb 2020,"340,000",May 2012,,420,Feb 2019,524,,3,2,3,Lara,16
6 Newcomen Court,"487,800",Feb 2020,"105,000",Jun 1998,,440,Apr 2020,647,,3,2,1,Lara,16
9 Haydn Street,"830,000",Feb 2020,"168,000",May 1990,,345,May 2014,"3,060",,4,1,2,Lara,16
27 Grand Lakes Way,"720,000",Feb 2020,"156,000",Sep 2008,,,,625,,4,2,2,Lara,16
4/26 Buckingham Street,"455,000",Feb 2020,"260,000",Aug 2004,,,,458,,,,,Lara,16
5 Rennie Street,"605,000",25 Feb 2020,"115,000",Dec 2001,1.0,,,598,156,3,2,1,Lara,16
40 Moorhen Drive,"566,500",25 Feb 2020,"155,000",Jul 2009,1.0,395,May 2014,643,,4,2,2,Lara,16
26 Stephenson Street,"580,000",Feb 2020,"322,000",Jun 2007,,,,688,,3,2,2,Lara,16
64-66 Blackbird Circuit,"650,000",22 Feb 2020,"453,500",Dec 2011,1.0,,,953,,4,2,2,Lara,16
25 Westlakes Boulevard,"895,000",22 Feb 2020,"252,000",Feb 2012,1.0,,,713,,,,,Lara,16
8 Wheat Court,"535,000",Feb 2020,"340,000",May 2012,,420,Feb 2019,524,,3,2,3,Lara,16
6 Newcomen Court,"487,800",Feb 2020,"105,000",Jun 1998,,440,Apr 2020,647,,3,2,1,Lara,16
9 Haydn Street,"830,000",Feb 2020,"168,000",May 1990,,345,May 2014,"3,060",,4,1,2,Lara,16
27 Grand Lakes Way,"720,000",Feb 2020,"156,000",Sep 2008,,,,625,,4,2,2,Lara,16
4/26 Buckingham Street,"455,000",Feb 2020,"260,000",Aug 2004,,,,458,,,,,Lara,16
5 Rennie Street,"605,000",25 Feb 2020,"115,000",Dec 2001,1.0,,,598,156,3,2,1,Lara,16
40 Moorhen Drive,"566,500",25 Feb 2020,"155,000",Jul 2009,1.0,395,May 2014,643,,4,2,2,Lara,16
26 Stephenson Street,"580,000",Feb 2020,"322,000",Jun 2007,,,,688,,3,2,2,Lara,16
64-66 Blackbird Circuit,"650,000",22 Feb 2020,"453,500",Dec 2011,1.0,,,953,,4,2,2,Lara,16
25 Westlakes Boulevard,"895,000",22 Feb 2020,"252,000",Feb 2012,1.0,,,713,,,,,Lara,16
8 Wheat Court,"535,000",Feb 2020,"340,000",May 2012,,420,Feb 2019,524,,3,2,3,Lara,16
6 Newcomen Court,"487,800",Feb 2020,"105,000",Jun 1998,,440,Apr 2020,647,,3,2,1,Lara,16
9 Haydn Street,"830,000",Feb 2020,"168,000",May 1990,,345,May 2014,"3,060",,4,1,2,Lara,16
27 Grand Lakes Way,"720,000",Feb 2020,"156,000",Sep 2008,,,,625,,4,2,2,Lara,16
4/26 Buckingham Street,"455,000",Feb 2020,"260,000",Aug 2004,,,,458,,,,,Lara,16
5 Rennie Street,"605,000",25 Feb 2020,"115,000",Dec 2001,1.0,,,598,156,3,2,1,Lara,16
40 Moorhen Drive,"566,500",25 Feb 2020,"155,000",Jul 2009,1.0,395,May 2014,643,,4,2,2,Lara,16
26 Stephenson Street,"580,000",Feb 2020,"322,000",Jun 2007,,,,688,,3,2,2,Lara,16
64-66 Blackbird Circuit,"650,000",22 Feb 2020,"453,500",Dec 2011,1.0,,,953,,4,2,2,Lara,16
25 Westlakes Boulevard,"895,000",22 Feb 2020,"252,000",Feb 2012,1.0,,,713,,,,,Lara,16
8 Wheat Court,"535,000",Feb 2020,"340,000",May 2012,,420,Feb 2019,524,,3,2,3,Lara,16
6 Newcomen Court,"487,800",Feb 2020,"105,000",Jun 1998,,440,Apr 2020,647,,3,2,1,Lara,16
9 Haydn Street,"830,000",Feb 2020,"168,000",May 1990,,345,May 2014,"3,060",,4,1,2,Lara,16
27 Grand Lakes Way,"720,000",Feb 2020,"156,000",Sep 2008,,,,625,,4,2,2,Lara,16
4/26 Buckingham Street,"455,000",Feb 2020,"260,000",Aug 2004,,,,458,,,,,Lara,16
5 Rennie Street,"605,000",25 Feb 2020,"115,000",Dec 2001,1.0,,,598,156,3,2,1,Lara,16
40 Moorhen Drive,"566,500",25 Feb 2020,"155,000",Jul 2009,1.0,395,May 2014,643,,4,2,2,Lara,16
26 Stephenson Street,"580,000",Feb 2020,"322,000",Jun 2007,,,,688,,3,2,2,Lara,16
64-66 Blackbird Circuit,"650,000",22 Feb 2020,"453,500",Dec 2011,1.0,,,953,,4,2,2,Lara,16
25 Westlakes Boulevard,"895,000",22 Feb 2020,"252,000",Feb 2012,1.0,,,713,,,,,Lara,16
8 Wheat Court,"535,000",Feb 2020,"340,000",May 2012,,420,Feb 2019,524,,3,2,3,Lara,16
6 Newcomen Court,"487,800",Feb 2020,"105,000",Jun 1998,,440,Apr 2020,647,,3,2,1,Lara,16
9 Haydn Street,"830,000",Feb 2020,"168,000",May 1990,,345,May 2014,"3,060",,4,1,2,Lara,16
27 Grand Lakes Way,"720,000",Feb 2020,"156,000",Sep 2008,,,,625,,4,2,2,Lara,16
4/26 Buckingham Street,"455,000",Feb 2020,"260,000",Aug 2004,,,,458,,,,,Lara,16
5 Rennie Street,"605,000",25 Feb 2020,"115,000",Dec 2001,1.0,,,598,156,3,2,1,Lara,16
40 Moorhen Drive,"566,500",25 Feb 2020,"155,000",Jul 2009,1.0,395,May 2014,643,,4,2,2,Lara,16
26 Stephenson Street,"580,000",Feb 2020,"322,000",Jun 2007,,,,688,,3,2,2,Lara,16
64-66 Blackbird Circuit,"650,000",22 Feb 2020,"453,500",Dec 2011,1.0,,,953,,4,2,2,Lara,16
25 Westlakes Boulevard,"895,000",22 Feb 2020,"252,000",Feb 2012,1.0,,,713,,,,,Lara,16
8 Wheat Court,"535,000",Feb 2020,"340,000",May 2012,,420,Feb 2019,524,,3,2,3,Lara,16
6 Newcomen Court,"487,800",Feb 2020,"105,000",Jun 1998,,440,Apr 2020,647,,3,2,1,Lara,16
9 Haydn Street,"830,000",Feb 2020,"168,000",May 1990,,345,May 2014,"3,060",,4,1,2,Lara,16
27 Grand Lakes Way,"720,000",Feb 2020,"156,000",Sep 2008,,,,625,,4,2,2,Lara,16
4/26 Buckingham Street,"455,000",Feb 2020,"260,000",Aug 2004,,,,458,,,,,Lara,16
5 Rennie Street,"605,000",25 Feb 2020,"115,000",Dec 2001,1.0,,,598,156,3,2,1,Lara,16
40 Moorhen Drive,"566,500",25 Feb 2020,"155,000",Jul 2009,1.0,395,May 2014,643,,4,2,2,Lara,16
26 Stephenson Street,"580,000",Feb 2020,"322,000",Jun 2007,,,,688,,3,2,2,Lara,16
64-66 Blackbird Circuit,"650,000",22 Feb 2020,"453,500",Dec 2011,1.0,,,953,,4,2,2,Lara,16
25 Westlakes Boulevard,"895,000",22 Feb 2020,"252,000",Feb 2012,1.0,,,713,,,,,Lara,16
8 Wheat Court,"535,000",Feb 2020,"340,000",May 2012,,420,Feb 2019,524,,3,2,3,Lara,16
6 Newcomen Court,"487,800",Feb 2020,"105,000",Jun 1998,,440,Apr 2020,647,,3,2,1,Lara,16
9 Haydn Street,"830,000",Feb 2020,"168,000",May 1990,,345,May 2014,"3,060",,4,1,2,Lara,16
27 Grand Lakes Way,"720,000",Feb 2020,"156,000",Sep 2008,,,,625,,4,2,2,Lara,16
4/26 Buckingham Street,"455,000",Feb 2020,"260,000",Aug 2004,,,,458,,,,,Lara,16
5 Rennie Street,"605,000",25 Feb 2020,"115,000",Dec 2001,1.0,,,598,156,3,2,1,Lara,16
40 Moorhen Drive,"566,500",25 Feb 2020,"155,000",Jul 2009,1.0,395,May 2014,643,,4,2,2,Lara,16
26 Stephenson Street,"580,000",Feb 2020,"322,000",Jun 2007,,,,688,,3,2,2,Lara,16
64-66 Blackbird Circuit,"650,000",22 Feb 2020,"453,500",Dec 2011,1.0,,,953,,4,2,2,Lara,16
25 Westlakes Boulevard,"895,000",22 Feb 2020,"252,000",Feb 2012,1.0,,,713,,,,,Lara,16
8 Wheat Court,"535,000",Feb 2020,"340,000",May 2012,,420,Feb 2019,524,,3,2,3,Lara,16
6 Newcomen Court,"487,800",Feb 2020,"105,000",Jun 1998,,440,Apr 2020,647,,3,2,1,Lara,16
9 Haydn Street,"830,000",Feb 2020,"168,000",May 1990,,345,May 2014,"3,060",,4,1,2,Lara,16
27 Grand Lakes Way,"720,000",Feb 2020,"156,000",Sep 2008,,,,625,,4,2,2,Lara,16
4/26 Buckingham Street,"455,000",Feb 2020,"260,000",Aug 2004,,,,458,,,,,Lara,16
5 Rennie Street,"605,000",25 Feb 2020,"115,000",Dec 2001,1.0,,,598,156,3,2,1,Lara,16
40 Moorhen Drive,"566,500",25 Feb 2020,"155,000",Jul 2009,1.0,395,May 2014,643,,4,2,2,Lara,16
26 Stephenson Street,"580,000",Feb 2020,"322,000",Jun 2007,,,,688,,3,2,2,Lara,16
64-66 Blackbird Circuit,"650,000",22 Feb 2020,"453,500",Dec 2011,1.0,,,953,,4,2,2,Lara,16
25 Westlakes Boulevard,"895,000",22 Feb 2020,"252,000",Feb 2012,1.0,,,713,,,,,Lara,16
8 Wheat Court,"535,000",Feb 2020,"340,000",May 2012,,420,Feb 2019,524,,3,2,3,Lara,16
6 Newcomen Court,"487,800",Feb 2020,"105,000",Jun 1998,,440,Apr 2020,647,,3,2,1,Lara,16
9 Haydn Street,"830,000",Feb 2020,"168,000",May 1990,,345,May 2014,"3,060",,4,1,2,Lara,16
27 Grand Lakes Way,"720,000",Feb 2020,"156,000",Sep 2008,,,,625,,4,2,2,Lara,16
4/26 Buckingham Street,"455,000",Feb 2020,"260,000",Aug 2004,,,,458,,,,,Lara,16
5 Rennie Street,"605,000",25 Feb 2020,"115,000",Dec 2001,1.0,,,598,156,3,2,1,Lara,16
40 Moorhen Drive,"566,500",25 Feb 2020,"155,000",Jul 2009,1.0,395,May 2014,643,,4,2,2,Lara,16
26 Stephenson Street,"580,000",Feb 2020,"322,000",Jun 2007,,,,688,,3,2,2,Lara,16
64-66 Blackbird Circuit,"650,000",22 Feb 2020,"453,500",Dec 2011,1.0,,,953,,4,2,2,Lara,16
25 Westlakes Boulevard,"895,000",22 Feb 2020,"252,000",Feb 2012,1.0,,,713,,,,,Lara,16
8 Wheat Court,"535,000",Feb 2020,"340,000",May 2012,,420,Feb 2019,524,,3,2,3,Lara,16
6 Newcomen Court,"487,800",Feb 2020,"105,000",Jun 1998,,440,Apr 2020,647,,3,2,1,Lara,16
9 Haydn Street,"830,000",Feb 2020,"168,000",May 1990,,345,May 2014,"3,060",,4,1,2,Lara,16
27 Grand Lakes Way,"720,000",Feb 2020,"156,000",Sep 2008,,,,625,,4,2,2,Lara,16
4/26 Buckingham Street,"455,000",Feb 2020,"260,000",Aug 2004,,,,458,,,,,Lara,16
5 Rennie Street,"605,000",25 Feb 2020,"115,000",Dec 2001,1.0,,,598,156,3,2,1,Lara,16
40 Moorhen Drive,"566,500",25 Feb 2020,"155,000",Jul 2009,1.0,395,May 2014,643,,4,2,2,Lara,16
26 Stephenson Street,"580,000",Feb 2020,"322,000",Jun 2007,,,,688,,3,2,2,Lara,16
64-66 Blackbird Circuit,"650,000",22 Feb 2020,"453,500",Dec 2011,1.0,,,953,,4,2,2,Lara,16
25 Westlakes Boulevard,"895,000",22 Feb 2020,"252,000",Feb 2012,1.0,,,713,,,,,Lara,16
8 Wheat Court,"535,000",Feb 2020,"340,000",May 2012,,420,Feb 2019,524,,3,2,3,Lara,16
6 Newcomen Court,"487,800",Feb 2020,"105,000",Jun 1998,,440,Apr 2020,647,,3,2,1,Lara,16
9 Haydn Street,"830,000",Feb 2020,"168,000",May 1990,,345,May 2014,"3,060",,4,1,2,Lara,16
27 Grand Lakes Way,"720,000",Feb 2020,"156,000",Sep 2008,,,,625,,4,2,2,Lara,16
4/26 Buckingham Street,"455,000",Feb 2020,"260,000",Aug 2004,,,,458,,,,,Lara,16
5 Rennie Street,"605,000",25 Feb 2020,"115,000",Dec 2001,1.0,,,598,156,3,2,1,Lara,16
40 Moorhen Drive,"566,500",25 Feb 2020,"155,000",Jul 2009,1.0,395,May 2014,643,,4,2,2,Lara,16
26 Stephenson Street,"580,000",Feb 2020,"322,000",Jun 2007,,,,688,,3,2,2,Lara,16
64-66 Blackbird Circuit,"650,000",22 Feb 2020,"453,500",Dec 2011,1.0,,,953,,4,2,2,Lara,16
25 Westlakes Boulevard,"895,000",22 Feb 2020,"252,000",Feb 2012,1.0,,,713,,,,,Lara,16
8 Wheat Court,"535,000",Feb 2020,"340,000",May 2012,,420,Feb 2019,524,,3,2,3,Lara,16
6 Newcomen Court,"487,800",Feb 2020,"105,000",Jun 1998,,440,Apr 2020,647,,3,2,1,Lara,16
9 Haydn Street,"830,000",Feb 2020,"168,000",May 1990,,345,May 2014,"3,060",,4,1,2,Lara,16
27 Grand Lakes Way,"720,000",Feb 2020,"156,000",Sep 2008,,,,625,,4,2,2,Lara,16
4/26 Buckingham Street,"455,000",Feb 2020,"260,000",Aug 2004,,,,458,,,,,Lara,16
5 Rennie Street,"605,000",25 Feb 2020,"115,000",Dec 2001,1.0,,,598,156,3,2,1,Lara,16
40 Moorhen Drive,"566,500",25 Feb 2020,"155,000",Jul 2009,1.0,395,May 2014,643,,4,2,2,Lara,16
26 Stephenson Street,"580,000",Feb 2020,"322,000",Jun 2007,,,,688,,3,2,2,Lara,16
64-66 Blackbird Circuit,"650,000",22 Feb 2020,"453,500",Dec 2011,1.0,,,953,,4,2,2,Lara,16
25 Westlakes Boulevard,"895,000",22 Feb 2020,"252,000",Feb 2012,1.0,,,713,,,,,Lara,16
8 Wheat Court,"535,000",Feb 2020,"340,000",May 2012,,420,Feb 2019,524,,3,2,3,Lara,16
6 Newcomen Court,"487,800",Feb 2020,"105,000",Jun 1998,,440,Apr 2020,647,,3,2,1,Lara,16
9 Haydn Street,"830,000",Feb 2020,"168,000",May 1990,,345,May 2014,"3,060",,4,1,2,Lara,16
27 Grand Lakes Way,"720,000",Feb 2020,"156,000",Sep 2008,,,,625,,4,2,2,Lara,16
4/26 Buckingham Street,"455,000",Feb 2020,"260,000",Aug 2004,,,,458,,,,,Lara,16
5 Rennie Street,"605,000",25 Feb 2020,"115,000",Dec 2001,1.0,,,598,156,3,2,1,Lara,16
40 Moorhen Drive,"566,500",25 Feb 2020,"155,000",Jul 2009,1.0,395,May 2014,643,,4,2,2,Lara,16
26 Stephenson Street,"580,000",Feb 2020,"322,000",Jun 2007,,,,688,,3,2,2,Lara,16
64-66 Blackbird Circuit,"650,000",22 Feb 2020,"453,500",Dec 2011,1.0,,,953,,4,2,2,Lara,16
25 Westlakes Boulevard,"895,000",22 Feb 2020,"252,000",Feb 2012,1.0,,,713,,,,,Lara,16
8 Wheat Court,"535,000",Feb 2020,"340,000",May 2012,,420,Feb 2019,524,,3,2,3,Lara,16
6 Newcomen Court,"487,800",Feb 2020,"105,000",Jun 1998,,440,Apr 2020,647,,3,2,1,Lara,16
